round_epochs,loss,mean_absolute_error,r_squared,val_loss,val_mean_absolute_error,val_r_squared,activation1,activation2,batch_size,dropout,epochs,loss,neurons1,neurons2,optimizer
37,1.1219360287458437,1.1219361,0.88523656,0.706732145954201,0.70673215,0.96249485,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,128,0.2,124,mae,128,32,RMSprop
15,0.7015337246368253,0.7015337,0.946111,0.3696793134809886,0.3696793,0.9859,None,<function linear at 0x7fba53cbaa70>,16,0.1,46,mae,32,128,SGD
11,3.6109185821429666,1.4303787,0.8133146,0.3414351835880538,0.4625556,0.98016286,None,None,128,0.5,20,mse,32,32,RMSprop
41,0.9168701844765434,0.91687024,0.9171191,0.8144271672444742,0.8144272,0.94838566,None,<function linear at 0x7fba53cbaa70>,16,0.5,124,mae,64,128,RMSprop
57,1.446537733482445,0.91175777,0.92528296,0.21651153400977632,0.38412082,0.98729527,None,<function linear at 0x7fba53cbaa70>,128,0.2,124,mse,256,64,RMSprop
50,0.8634647488897387,0.8634648,0.92980874,0.5496498801100066,0.54964983,0.97505224,<function relu at 0x7fba53cba7a0>,None,32,0.4,124,mae,128,256,Adam
12,1.0975206361371042,1.0975206,0.85499704,0.7360488145399847,0.73604876,0.9509601,None,<function linear at 0x7fba53cbaa70>,8,0.5,98,mae,128,32,SGD
22,1.805189054633117,1.0035881,0.9052267,0.22699727060832503,0.38759616,0.98610693,<function relu at 0x7fba53cba7a0>,None,64,0.4,46,mse,32,128,Adam
22,2.65210739367083,1.2408717,0.8648692,0.13684062679922607,0.29400697,0.9916974,<function relu at 0x7fba53cba7a0>,None,128,0.5,72,mse,32,128,RMSprop
13,0.800143983881791,0.8001439,0.9401075,0.5341750009334384,0.534175,0.9769579,<function relu at 0x7fba53cba7a0>,None,128,0.1,46,mae,64,256,RMSprop
25,0.7006300108932255,0.7006299,0.9483969,0.49955766982741606,0.4995577,0.9783545,None,<function linear at 0x7fba53cbaa70>,32,0.2,98,mae,256,256,SGD
19,0.7609687055997468,0.7609689,0.92857665,0.884799575159835,0.88479954,0.93206924,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,8,0.2,124,mae,64,256,Adam
17,1.4393742808454415,0.89392847,0.9254463,0.7237268628439031,0.77953357,0.95632076,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,64,0.30000000000000004,98,mse,64,128,SGD
15,1.4339396558240676,0.9264847,0.9253711,0.34226357674491054,0.51209307,0.9797368,None,None,64,0.30000000000000004,98,mse,256,256,RMSprop
11,1.131141733172791,0.78284353,0.9233115,0.8789953173686904,0.8643488,0.9346198,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,8,0.1,46,mse,128,64,SGD
5,0.9119540982270665,0.91195416,0.9186431,0.45718642927992154,0.45718646,0.98021597,None,None,32,0.30000000000000004,20,mae,32,128,SGD
33,1.0807484301901955,0.7582947,0.94264543,0.29903012211381985,0.46593237,0.98132515,None,<function linear at 0x7fba53cbaa70>,32,0.2,124,mse,32,64,SGD
15,2.5195091605894238,1.1880538,0.86562246,1.3277197860971799,1.0718435,0.9206336,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,32,0.4,98,mse,128,32,SGD
27,1.18293324828249,1.1829326,0.8627548,0.829811053808871,0.829811,0.949573,<function relu at 0x7fba53cba7a0>,None,16,0.2,124,mae,256,32,RMSprop
33,0.8543820965077737,0.643762,0.9436083,0.49479884050500583,0.6358277,0.9623814,None,<function linear at 0x7fba53cbaa70>,8,0.1,124,mse,32,256,SGD
27,0.8819598843224277,0.8819598,0.9273658,0.4292136663507931,0.42921364,0.9829488,<function relu at 0x7fba53cba7a0>,None,32,0.30000000000000004,124,mae,128,128,SGD
18,0.7808129154998837,0.78081286,0.9286289,0.31827917378858306,0.31827915,0.9871329,<function relu at 0x7fba53cba7a0>,None,8,0.1,124,mae,256,128,RMSprop
18,0.9203221130613759,0.92032164,0.8962699,0.4210700057699234,0.42107004,0.97922677,<function relu at 0x7fba53cba7a0>,None,8,0.2,72,mae,128,32,SGD
22,2.1620186386318707,2.1620185,0.54357255,0.926625703984943,0.92662567,0.94026643,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,128,0.5,72,mae,32,32,Adam
5,0.8305531197225168,0.830553,0.91553617,0.6616997208875135,0.66169983,0.9600107,None,None,8,0.30000000000000004,20,mae,64,128,SGD
12,1.0332451805257514,0.7399646,0.9310616,0.1733290851957104,0.32557368,0.985019,None,None,8,0.30000000000000004,98,mse,32,256,Adam
13,0.8761297284394023,0.8761299,0.93039465,0.5142441469982569,0.51424414,0.9771229,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,64,0.1,46,mae,32,128,SGD
13,0.9905308191810653,0.9905309,0.8983508,0.3583220840173166,0.35832208,0.9861787,<function relu at 0x7fba53cba7a0>,None,16,0.5,98,mae,64,256,Adam
5,1.0611466080632828,0.75840473,0.92911834,1.0392110202436253,0.9543385,0.92730385,None,None,8,0.30000000000000004,20,mse,128,256,SGD
10,1.1596871247425031,1.1596872,0.87888587,0.6605356803866057,0.6605357,0.96826226,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,64,0.2,46,mae,64,32,RMSprop
29,0.772200675259413,0.77220064,0.9425436,0.7186483804044013,0.7186484,0.9627886,None,None,64,0.30000000000000004,124,mae,64,256,RMSprop
48,1.1497534921959964,0.77525175,0.9402969,0.13854577118198705,0.29888862,0.991629,None,<function linear at 0x7fba53cbaa70>,128,0.1,72,mse,64,32,Adam
21,1.035772168858765,1.0357722,0.9029312,0.5333188832748017,0.5333189,0.976267,None,None,64,0.30000000000000004,46,mae,64,32,Adam
33,1.4616734935026032,0.90697974,0.92230356,0.14925942149509425,0.31111836,0.9909601,None,None,32,0.30000000000000004,124,mse,64,64,RMSprop
31,1.3474356854639384,0.88127685,0.93177694,0.6558820478803148,0.7435868,0.9612843,None,<function linear at 0x7fba53cbaa70>,128,0.4,72,mse,64,256,RMSprop
18,1.54263997300385,0.94234306,0.91145957,2.4730615486678906,1.5189563,0.8377051,None,<function linear at 0x7fba53cbaa70>,16,0.2,124,mse,128,32,RMSprop
4,2.184357370230179,1.1206822,0.8816684,0.5744229579348596,0.6696151,0.9639563,None,<function linear at 0x7fba53cbaa70>,32,0.5,20,mse,128,64,SGD
25,1.601807560022854,0.95341337,0.9172391,0.2099301353534242,0.36987197,0.9875206,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,64,0.5,72,mse,32,256,Adam
26,0.7661936440338413,0.7661936,0.94144607,0.2895944937222698,0.2895945,0.9921409,None,<function linear at 0x7fba53cbaa70>,32,0.30000000000000004,98,mae,128,128,Adam
9,0.8946006730818162,0.8946009,0.9239703,0.44827789902417975,0.44827786,0.9812952,None,<function linear at 0x7fba53cbaa70>,32,0.1,46,mae,128,32,SGD
10,1.089051775855468,0.75491697,0.94172937,0.5651251046706,0.6688519,0.96463007,None,<function linear at 0x7fba53cbaa70>,32,0.2,98,mse,256,128,SGD
37,0.9237980632280475,0.9237982,0.92198014,0.3436161899943384,0.34361616,0.9893394,<function relu at 0x7fba53cba7a0>,None,64,0.2,72,mae,32,64,Adam
16,0.8184144196113962,0.8184145,0.9163502,0.44734455137166695,0.44734463,0.9772659,<function relu at 0x7fba53cba7a0>,None,8,0.30000000000000004,72,mae,64,256,Adam
10,1.814823256497468,1.0224342,0.90688366,0.6393747406404121,0.7316643,0.9622849,<function relu at 0x7fba53cba7a0>,None,128,0.4,46,mse,256,256,RMSprop
35,1.0654042324239263,0.761172,0.94474924,0.3040457170784608,0.4715294,0.98195773,None,None,64,0.30000000000000004,124,mse,64,128,SGD
15,0.9385249206734674,0.938525,0.92082244,0.6476744895056731,0.6476745,0.96684927,None,None,64,0.2,46,mae,32,32,RMSprop
3,0.9660430381973484,0.96604335,0.89353836,0.46463666799106124,0.46463668,0.9771984,<function relu at 0x7fba53cba7a0>,None,8,0.30000000000000004,20,mae,256,256,RMSprop
15,0.9999480183797939,0.72390217,0.9432184,1.1036978058567435,0.9913287,0.9298325,None,None,16,0.30000000000000004,124,mse,256,256,SGD
11,2.988458992162936,1.3132688,0.8459181,3.157448885403153,1.7249691,0.8110121,None,<function linear at 0x7fba53cbaa70>,64,0.4,46,mse,256,32,RMSprop
6,2.335913922444959,2.3359146,0.46937016,1.419269452783916,1.4192694,0.8635734,<function relu at 0x7fba53cba7a0>,None,32,0.5,20,mae,32,32,RMSprop
17,1.2256847075024735,1.2256846,0.8203749,1.0118208047229604,1.0118208,0.9079002,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,8,0.4,72,mae,256,64,Adam
13,1.3661171420334355,0.8666695,0.92945653,0.48243233601880126,0.6164253,0.97124237,<function relu at 0x7fba53cba7a0>,None,64,0.1,46,mse,32,32,SGD
17,1.093672498239108,0.7710438,0.93906146,0.33262714568702145,0.48755714,0.9788069,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,16,0.1,72,mse,128,128,RMSprop
21,1.125055496727035,1.1250554,0.86994666,0.2873329450260705,0.28733292,0.99072087,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,16,0.5,124,mae,256,128,Adam
6,1.2783928228900836,1.2783926,0.8379377,0.39182350348941897,0.39182353,0.9847293,<function relu at 0x7fba53cba7a0>,None,16,0.5,20,mae,64,128,Adam
10,1.0313367027666125,0.73624796,0.94486177,0.46569334660103845,0.6044612,0.97116417,None,<function linear at 0x7fba53cbaa70>,32,0.1,46,mse,32,256,RMSprop
24,0.7021376632147669,0.7021374,0.93507797,0.5175596920281447,0.51755965,0.96711147,None,None,8,0.2,124,mae,128,128,SGD
5,0.985515797512323,0.98551565,0.90849066,0.6324285013142881,0.6324285,0.96085155,None,<function linear at 0x7fba53cbaa70>,32,0.30000000000000004,20,mae,64,64,RMSprop
16,2.411068659297888,1.1700301,0.8387393,0.4541050910310605,0.6035168,0.96424,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,8,0.30000000000000004,46,mse,64,32,RMSprop
14,0.8395326612256562,0.83953255,0.9313175,0.40125869096805494,0.40125874,0.9849765,None,None,32,0.30000000000000004,46,mae,32,128,SGD
13,1.5037305978923858,0.9324476,0.9219591,0.16092091549869048,0.32067874,0.99022835,<function relu at 0x7fba53cba7a0>,None,64,0.2,46,mse,128,64,Adam
28,1.779956105808973,1.0090036,0.90877855,2.0071693249803633,1.377138,0.8816366,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,128,0.5,124,mse,128,256,RMSprop
11,0.70908171373267,0.70908153,0.9473978,0.38977081740682873,0.38977078,0.98561496,None,None,32,0.1,46,mae,64,128,SGD
4,1.2645016868201426,1.2645016,0.850271,0.9748171417223411,0.97481716,0.93407005,<function relu at 0x7fba53cba7a0>,None,32,0.4,20,mae,64,64,RMSprop
9,1.8935266798891386,1.0470397,0.9012741,0.7332569423970465,0.7857817,0.9563064,<function relu at 0x7fba53cba7a0>,None,64,0.5,46,mse,64,256,RMSprop
26,1.256733144815945,0.83974516,0.93440527,0.13650320372785996,0.29873458,0.99168247,None,None,64,0.4,98,mse,128,128,Adam
35,1.0749086650172162,1.0749089,0.89192426,0.5934858195668687,0.59348583,0.97128296,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,64,0.30000000000000004,98,mae,64,64,SGD
7,1.7434602126011514,0.9907117,0.889498,0.5764362991327088,0.66748,0.93657124,<function relu at 0x7fba53cba7a0>,None,8,0.5,46,mse,32,128,SGD
5,2.147780298478933,1.09197,0.8898527,0.5280205553595153,0.59552395,0.96864605,<function relu at 0x7fba53cba7a0>,None,128,0.1,20,mse,64,32,SGD
9,0.7384782086700783,0.7384783,0.94455165,0.4531752032566286,0.45317522,0.9812065,<function relu at 0x7fba53cba7a0>,None,32,0.1,20,mae,256,256,SGD
6,1.28048380468739,0.8391488,0.9144826,0.2909675558049307,0.45795664,0.97702444,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,8,0.4,46,mse,128,256,SGD
38,0.9078733711752273,0.90787333,0.92285794,0.29627563015601976,0.29627565,0.9917545,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,32,0.30000000000000004,124,mae,128,128,Adam
3,1.5853782467057485,0.95770484,0.9184656,0.4878489628064175,0.5343485,0.9707807,None,None,64,0.1,20,mse,128,64,RMSprop
7,1.0966197498983201,0.760231,0.9346706,0.5216212552503323,0.6443127,0.96654785,<function relu at 0x7fba53cba7a0>,None,16,0.1,46,mse,64,128,SGD
10,0.921512964926502,0.9215129,0.9218042,0.29419956828885907,0.29419956,0.99148464,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,64,0.1,72,mae,64,32,RMSprop
3,1.2862494781524878,1.2862498,0.8084023,0.5969342555741424,0.59693414,0.8750356,None,<function linear at 0x7fba53cbaa70>,8,0.4,20,mae,64,32,Adam
25,1.0616510072130587,1.0616512,0.8900391,0.5765956097343437,0.5765956,0.9711756,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,16,0.4,98,mae,64,128,RMSprop
27,1.945379720187167,1.0616776,0.8984896,0.33934925506669295,0.5068638,0.9791748,<function relu at 0x7fba53cba7a0>,None,64,0.2,98,mse,128,32,Adam
18,1.2072382588271269,0.80787176,0.9345966,0.15340701377956917,0.31014994,0.99027145,<function relu at 0x7fba53cba7a0>,None,32,0.1,98,mse,64,64,Adam
46,0.7272597133253872,0.7272597,0.9468241,0.42240000470766365,0.42240003,0.98437923,None,<function linear at 0x7fba53cbaa70>,64,0.2,124,mae,64,256,RMSprop
17,1.083561928318758,1.0835618,0.8898214,0.3871086900444117,0.38710868,0.9864887,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,32,0.2,124,mae,256,64,Adam
12,1.492736592345363,0.9198819,0.9195668,1.4398599026165482,1.1237191,0.9080593,None,None,32,0.4,98,mse,64,64,SGD
20,1.5735588550972068,0.9405033,0.91662174,0.13341888263989787,0.2947182,0.99187845,None,<function linear at 0x7fba53cbaa70>,32,0.30000000000000004,72,mse,64,64,RMSprop
7,1.0205006224811835,1.0205007,0.869388,0.4835315051385565,0.48353148,0.97253245,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,8,0.2,46,mae,128,64,Adam
8,0.879602630579239,0.8796027,0.92946213,0.48267125868097654,0.48267126,0.9798783,None,None,128,0.1,20,mae,32,32,Adam
15,2.058689586988842,1.0743867,0.8945139,0.4864809030065687,0.5969916,0.9700316,None,None,128,0.5,72,mse,64,64,SGD
18,0.8832775100092447,0.8832772,0.9197543,0.3060403569826423,0.30604038,0.9903828,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,16,0.1,98,mae,256,32,Adam
12,1.2676579608211485,0.8466712,0.91937,0.16475560534619316,0.33277476,0.9859094,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,8,0.2,46,mse,64,128,Adam
37,1.2014628227127113,0.8084332,0.9358427,0.7587597175053495,0.758451,0.9533625,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,32,0.2,124,mse,64,128,RMSprop
15,0.9073508589625662,0.9073507,0.92084855,0.48657064580486803,0.48657066,0.9794979,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,32,0.4,46,mae,256,256,Adam
14,2.023613148872078,1.0775878,0.8918741,1.0700099355211108,0.95943063,0.9313778,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,32,0.4,72,mse,32,64,SGD
4,1.0319884260192171,1.0319883,0.9054464,0.5639993140713625,0.5639993,0.97088224,None,None,32,0.2,20,mae,128,32,RMSprop
29,2.277858600664988,1.1287787,0.8780783,0.12824871436467827,0.28366077,0.99209785,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,32,0.30000000000000004,124,mse,256,64,Adam
10,0.7917992678408505,0.7917993,0.9268533,0.42499104108552094,0.42499092,0.979421,None,<function linear at 0x7fba53cbaa70>,8,0.5,46,mae,32,256,SGD
12,3.7878305385232074,1.4644827,0.7970188,0.5649408147781751,0.6817581,0.964594,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,32,0.5,72,mse,32,64,RMSprop
5,2.490352115153862,1.1888268,0.86928374,0.619360455271891,0.6919955,0.96096617,None,<function linear at 0x7fba53cbaa70>,32,0.5,20,mse,64,64,RMSprop
13,1.0148436699356438,1.0148437,0.88473654,0.8254248015498469,0.8254249,0.93883723,None,<function linear at 0x7fba53cbaa70>,8,0.4,98,mae,32,32,SGD
12,0.7657677414965286,0.76576775,0.942612,0.31964029476012923,0.31964028,0.99031967,None,<function linear at 0x7fba53cbaa70>,64,0.2,20,mae,32,128,Adam
17,4.199054047048244,1.5442435,0.78213143,1.4944007638883914,1.1668808,0.9109057,<function relu at 0x7fba53cba7a0>,<function linear at 0x7fba53cbaa70>,64,0.4,124,mse,256,32,RMSprop
